EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-04-01T08:35:32.4020000Z,XAUUSD,BotStop,0,,,,
2026-04-01T08:35:38.1670000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T08:47:21.8510000Z,XAUUSD,BotStop,0,,,,
2026-04-01T08:47:26.9910000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T08:55:46.4560000Z,XAUUSD,BotStop,0,,,,
2026-04-01T08:55:51.4400000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T09:21:42.8500000Z,XAUUSD,BotStop,0,,,,
2026-04-01T09:21:48.1310000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T09:35:44.5500000Z,XAUUSD,BotStop,0,,,,
2026-04-01T09:35:49.7690000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T10:18:18.2120000Z,XAUUSD,BotStop,0,,,,
2026-04-01T10:18:23.3370000Z,XAUUSD,BotStart,0,,Started on Minute5,,
2026-04-01T10:31:36.6940000Z,XAUUSD,BotStop,0,,,,
2026-04-01T10:31:41.6320000Z,XAUUSD,BotStart,0,,Started on Minute5,,
