LogTimestamp,BarTimestamp,Symbol,Timeframe,BarOpen,BarHigh,BarLow,BarClose,BarVolume,BarSpread
2026-04-01T10:55:00.6909511Z,2026-04-01T10:50:00.0000000Z,ETHUSD,M5,2134.063,2134.883,2131.803,2132.603,592,0.9239999999999782
2026-04-01T11:00:00.5577663Z,2026-04-01T10:55:00.0000000Z,ETHUSD,M5,2132.313,2132.503,2127.103,2131.103,642,0.94399999999996
2026-04-01T11:05:00.6566355Z,2026-04-01T11:00:00.0000000Z,ETHUSD,M5,2130.813,2134.063,2130.323,2132.283,651,0.9239999999999782
2026-04-01T11:10:00.4018974Z,2026-04-01T11:05:00.0000000Z,ETHUSD,M5,2132.283,2132.533,2130.263,2130.273,509,0.7239999999997053
2026-04-01T11:15:00.1870165Z,2026-04-01T11:10:00.0000000Z,ETHUSD,M5,2130.273,2138.103,2129.393,2135.843,532,1.0140000000001237
2026-04-01T11:20:01.1801476Z,2026-04-01T11:15:00.0000000Z,ETHUSD,M5,2135.843,2136.103,2132.883,2133.883,753,0.7440000000001419
2026-04-01T11:25:00.5571112Z,2026-04-01T11:20:00.0000000Z,ETHUSD,M5,2133.913,2134.433,2130.793,2132.363,563,0.69399999999996
2026-04-01T11:30:00.2774348Z,2026-04-01T11:25:00.0000000Z,ETHUSD,M5,2132.363,2135.653,2132.103,2132.873,528,0.5540000000000873
2026-04-01T11:35:00.5636843Z,2026-04-01T11:30:00.0000000Z,ETHUSD,M5,2132.863,2134.323,2130.943,2131.003,392,0.8339999999998327
2026-04-01T11:40:01.5043460Z,2026-04-01T11:35:00.0000000Z,ETHUSD,M5,2131.063,2135.533,2131.033,2135.083,594,0.3340000000002874
2026-04-01T11:45:00.1538595Z,2026-04-01T11:40:00.0000000Z,ETHUSD,M5,2135.323,2135.633,2132.423,2134.513,431,0.8840000000000146
2026-04-01T11:50:01.5236341Z,2026-04-01T11:45:00.0000000Z,ETHUSD,M5,2134.503,2135.393,2132.653,2133.953,528,0.6840000000001965
2026-04-01T11:55:00.6833861Z,2026-04-01T11:50:00.0000000Z,ETHUSD,M5,2133.933,2135.653,2132.803,2134.193,500,0.5639999999998508
2026-04-01T12:00:00.0296730Z,2026-04-01T11:55:00.0000000Z,ETHUSD,M5,2134.253,2135.293,2133.793,2134.163,442,0.6640000000002146
2026-04-01T12:05:00.0580389Z,2026-04-01T12:00:00.0000000Z,ETHUSD,M5,2133.923,2134.203,2127.923,2130.093,601,0.8040000000000873
2026-04-01T12:10:00.2772637Z,2026-04-01T12:05:00.0000000Z,ETHUSD,M5,2130.093,2132.863,2130.093,2131.423,455,0.624000000000251
2026-04-01T12:15:01.0670351Z,2026-04-01T12:10:00.0000000Z,ETHUSD,M5,2131.613,2135.173,2131.443,2132.973,513,0.8240000000000691
2026-04-01T12:20:00.6829906Z,2026-04-01T12:15:00.0000000Z,ETHUSD,M5,2132.973,2135.253,2132.973,2134.883,533,0.6340000000000146
2026-04-01T12:25:00.6777400Z,2026-04-01T12:20:00.0000000Z,ETHUSD,M5,2134.883,2134.883,2130.963,2132.363,434,0.7440000000001419
2026-04-01T12:30:01.3505919Z,2026-04-01T12:25:00.0000000Z,ETHUSD,M5,2132.553,2133.963,2130.243,2131.343,357,1.0039999999999054
2026-04-01T12:35:02.5409000Z,2026-04-01T12:30:00.0000000Z,ETHUSD,M5,2131.603,2133.803,2128.093,2128.153,582,0.5440000000003238
