EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-04-02T19:38:05.1200000Z,US 30,BotStop,0,,,,
2026-04-02T19:38:10.3080000Z,US 30,BotStart,0,,Started on Minute5,,
