EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-03-31T08:26:53.8260000Z,US 30,BotStop,0,,,,
2026-03-31T08:26:58.6230000Z,US 30,BotStart,0,,Started on Minute5,,
