LogTimestamp,BarTimestamp,Symbol,Timeframe,BarOpen,BarHigh,BarLow,BarClose,BarVolume,BarSpread
2026-04-02T13:02:54.9396434Z,2026-04-02T12:55:00.0000000Z,GERMANY 40,M5,22774.9,22779.4,22757.4,22759.4,664,0.2999999999992724
2026-04-02T13:05:00.2964497Z,2026-04-02T13:00:00.0000000Z,GERMANY 40,M5,22760.4,22778.9,22745.4,22778.9,736,0.2999999999992724
2026-04-02T13:10:00.2990886Z,2026-04-02T13:05:00.0000000Z,GERMANY 40,M5,22777.9,22796.9,22767.4,22768.4,600,0.2999999999992724
2026-04-02T13:15:00.8960496Z,2026-04-02T13:10:00.0000000Z,GERMANY 40,M5,22769.4,22773.4,22746.9,22754.4,590,0.2999999999992724
2026-04-02T13:20:00.2026616Z,2026-04-02T13:15:00.0000000Z,GERMANY 40,M5,22756.4,22775.4,22750.4,22753.9,618,0.2999999999992724
2026-04-02T13:25:00.1997145Z,2026-04-02T13:20:00.0000000Z,GERMANY 40,M5,22753.4,22768.4,22748.9,22754.9,606,0.2999999999992724
2026-04-02T13:30:00.0337530Z,2026-04-02T13:25:00.0000000Z,GERMANY 40,M5,22753.4,22780.4,22753.4,22777.9,508,0.2999999999992724
2026-04-02T13:35:00.7990897Z,2026-04-02T13:30:00.0000000Z,GERMANY 40,M5,22777.4,22809.9,22777.4,22805.4,884,0.2999999999992724
2026-04-02T13:40:00.9993637Z,2026-04-02T13:35:00.0000000Z,GERMANY 40,M5,22804.4,22804.4,22770.9,22771.4,881,0.2999999999992724
2026-04-02T13:45:00.5349928Z,2026-04-02T13:40:00.0000000Z,GERMANY 40,M5,22769.4,22794.9,22763.4,22784.4,861,0.2999999999992724
2026-04-02T13:50:00.4966378Z,2026-04-02T13:45:00.0000000Z,GERMANY 40,M5,22785.9,22835.4,22781.4,22817.4,876,0.2999999999992724
2026-04-02T13:55:00.3014258Z,2026-04-02T13:50:00.0000000Z,GERMANY 40,M5,22818.4,22868.4,22811.9,22863.4,766,0.2999999999992724
2026-04-02T14:00:00.2132504Z,2026-04-02T13:55:00.0000000Z,GERMANY 40,M5,22863.9,22896.9,22857.4,22889.4,722,0.2999999999992724
2026-04-02T14:05:00.9017923Z,2026-04-02T14:00:00.0000000Z,GERMANY 40,M5,22891.9,22894.4,22852.9,22857.9,782,0.2999999999992724
2026-04-02T14:10:00.1970632Z,2026-04-02T14:05:00.0000000Z,GERMANY 40,M5,22858.4,22896.9,22849.9,22888.4,790,0.2999999999992724
2026-04-02T14:15:00.5082503Z,2026-04-02T14:10:00.0000000Z,GERMANY 40,M5,22887.4,22899.9,22874.9,22884.4,752,0.2999999999992724
2026-04-02T14:15:39.3025671Z,2026-04-02T14:10:00.0000000Z,GERMANY 40,M5,22887.4,22899.9,22874.9,22884.4,752,0.2999999999992724
2026-04-02T14:20:00.7233431Z,2026-04-02T14:15:00.0000000Z,GERMANY 40,M5,22883.4,22917.4,22883.4,22912.9,756,0.2999999999992724
2026-04-02T14:25:00.5980932Z,2026-04-02T14:20:00.0000000Z,GERMANY 40,M5,22910.9,22929.9,22908.9,22926.4,636,0.2999999999992724
