EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-04-02T13:02:55.4920000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T14:15:34.1660000Z,GBPJPY,BotStop,0,,,,
2026-04-02T14:15:39.1700000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T14:31:21.2340000Z,GBPJPY,BotStop,0,,,,
2026-04-02T14:31:25.7970000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T14:39:35.5350000Z,GBPJPY,BotStop,0,,,,
2026-04-02T14:39:42.1340000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T15:54:42.5190000Z,GBPJPY,BotStop,0,,,,
2026-04-02T15:54:48.1120000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T16:54:52.3230000Z,GBPJPY,BotStop,0,,,,
2026-04-02T16:54:57.6670000Z,GBPJPY,BotStart,0,,Started on Minute5,,
2026-04-02T17:46:39.5330000Z,GBPJPY,BotStop,0,,,,
2026-04-02T17:46:48.0020000Z,GBPJPY,BotStart,0,,Started on Minute5,,
