EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-04-01T08:35:32.4020000Z,ETHUSD,BotStop,0,,,,
2026-04-01T08:35:38.2300000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T08:47:21.8510000Z,ETHUSD,BotStop,0,,,,
2026-04-01T08:47:27.0850000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T08:55:46.4560000Z,ETHUSD,BotStop,0,,,,
2026-04-01T08:55:51.4400000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T09:21:42.8650000Z,ETHUSD,BotStop,0,,,,
2026-04-01T09:21:48.1150000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T09:35:44.5500000Z,ETHUSD,BotStop,0,,,,
2026-04-01T09:35:49.7370000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T10:18:18.2280000Z,ETHUSD,BotStop,0,,,,
2026-04-01T10:18:23.2750000Z,ETHUSD,BotStart,0,,Started on Minute5,,
2026-04-01T10:31:36.6940000Z,ETHUSD,BotStop,0,,,,
2026-04-01T10:31:41.6790000Z,ETHUSD,BotStart,0,,Started on Minute5,,
