EventTimestamp,Symbol,EventType,PositionId,Confidence,Reason,Extra,RValue
2026-03-30T17:26:15.8410000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T17:29:39.5380000Z,AUDNZD,BotStop,0,,,,
2026-03-30T17:29:44.6160000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T17:45:25.0140000Z,AUDNZD,BotStop,0,,,,
2026-03-30T17:45:29.8260000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T17:55:04.7080000Z,AUDNZD,BotStop,0,,,,
2026-03-30T17:55:09.8330000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T18:31:06.8500000Z,AUDNZD,BotStop,0,,,,
2026-03-30T18:31:15.7090000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T18:42:28.2120000Z,AUDNZD,BotStop,0,,,,
2026-03-30T18:42:33.4000000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T19:57:16.8240000Z,AUDNZD,BotStop,0,,,,
2026-03-30T19:57:23.3240000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T20:40:09.6960000Z,AUDNZD,BotStop,0,,,,
2026-03-30T20:40:15.0870000Z,AUDNZD,BotStart,0,,Started on Minute5,,
2026-03-30T22:33:59.7150000Z,AUDNZD,BotStop,0,,,,
2026-03-30T22:34:04.9490000Z,AUDNZD,BotStart,0,,Started on Minute5,,
