LogTimestamp,BarTimestamp,Symbol,Timeframe,BarOpen,BarHigh,BarLow,BarClose,BarVolume,BarSpread
2026-04-02T19:25:01.9842671Z,2026-04-02T19:20:00.0000000Z,NZDUSD,M5,0.5719,0.57226,0.57182,0.57201,320,1.999999999990898E-05
2026-04-02T19:30:08.9003210Z,2026-04-02T19:25:00.0000000Z,NZDUSD,M5,0.57203,0.57205,0.57194,0.572,272,2.0000000000020002E-05
2026-04-02T19:35:01.6631055Z,2026-04-02T19:30:00.0000000Z,NZDUSD,M5,0.57201,0.57205,0.57191,0.57196,213,0
2026-04-02T19:38:10.4602007Z,2026-04-02T19:30:00.0000000Z,NZDUSD,M5,0.57201,0.57205,0.57191,0.57196,213,0
2026-04-02T19:40:01.5984965Z,2026-04-02T19:35:00.0000000Z,NZDUSD,M5,0.57196,0.57202,0.57185,0.57195,175,0
2026-04-02T19:45:00.4570406Z,2026-04-02T19:40:00.0000000Z,NZDUSD,M5,0.57195,0.57198,0.57173,0.57174,198,0
2026-04-02T19:50:00.1544724Z,2026-04-02T19:45:00.0000000Z,NZDUSD,M5,0.57174,0.57179,0.57169,0.57171,189,9.99999999995449E-06
2026-04-02T19:55:00.3736542Z,2026-04-02T19:50:00.0000000Z,NZDUSD,M5,0.57174,0.57184,0.57173,0.57178,205,9.99999999995449E-06
2026-04-02T20:00:00.5900588Z,2026-04-02T19:55:00.0000000Z,NZDUSD,M5,0.57179,0.57198,0.57162,0.57168,312,2.0000000000020002E-05
2026-04-02T20:05:00.4721235Z,2026-04-02T20:00:00.0000000Z,NZDUSD,M5,0.57167,0.57167,0.57156,0.57158,203,0
2026-04-02T20:10:04.5004289Z,2026-04-02T20:05:00.0000000Z,NZDUSD,M5,0.57158,0.57165,0.57152,0.57152,100,1.0000000000065512E-05
2026-04-02T20:15:00.3781169Z,2026-04-02T20:10:00.0000000Z,NZDUSD,M5,0.57153,0.57164,0.5714,0.57142,131,9.99999999995449E-06
2026-04-02T20:20:01.0673241Z,2026-04-02T20:15:00.0000000Z,NZDUSD,M5,0.57143,0.57168,0.57137,0.57167,117,0
2026-04-02T20:25:00.3573387Z,2026-04-02T20:20:00.0000000Z,NZDUSD,M5,0.57168,0.57168,0.57158,0.57163,110,9.99999999995449E-06
2026-04-02T21:00:05.0848087Z,2026-04-02T20:25:00.0000000Z,NZDUSD,M5,0.57162,0.57171,0.5716,0.5717,97,0.0006500000000000394
2026-04-02T21:05:00.5942843Z,2026-04-02T21:00:00.0000000Z,NZDUSD,M5,0.57053,0.57057,0.57053,0.57057,6,0.0006300000000000194
2026-04-02T21:10:06.4551217Z,2026-04-02T21:05:00.0000000Z,NZDUSD,M5,0.57058,0.57062,0.5699,0.57062,46,0.0006299999999999084
2026-04-02T21:15:03.2770528Z,2026-04-02T21:10:00.0000000Z,NZDUSD,M5,0.57059,0.57087,0.57058,0.57065,74,0.000660000000000105
2026-04-02T21:20:00.2007692Z,2026-04-02T21:15:00.0000000Z,NZDUSD,M5,0.57066,0.57074,0.57064,0.57064,46,0.0013299999999999423
2026-04-02T21:26:08.4574020Z,2026-04-02T21:20:00.0000000Z,NZDUSD,M5,0.57057,0.57091,0.57055,0.57091,48,0.0010499999999999954
2026-04-02T21:30:00.3919150Z,2026-04-02T21:25:00.0000000Z,NZDUSD,M5,0.57091,0.57091,0.57091,0.57091,7,0.0010299999999999754
